###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61049.222628 -21.043  1.828   -14   25 o  0   1.36 116.30992 -71.40390 10171.85  3521.54 2.36 2.19  62.3 -0.441 18.94 20.19 04a61049o0351o
61049.228583  19.761  0.621    45   28 o  0   0.93 116.30992 -71.40390 10190.31  3402.64 2.56 2.26 -13.1 -0.399 18.95 20.16 04a61049o0364o
61049.246478 -20.988  1.735   -15   25 o  0   0.86 116.30992 -71.40390  8921.41  7080.92 2.42 2.16 -62.0 -0.456 18.92 20.24 04a61049o0402o
61049.996804 -19.518  0.470   -57   27 o  0   1.09 116.30992 -71.40390  6544.04  1079.35 2.86 2.68 -68.4 -0.388 18.60 19.77 03a61050o0460o
61050.000112  20.611  1.386    21   29 o  0   1.08 116.30992 -71.40390  6563.46  1117.71 3.09 2.93 -57.5 -0.398 18.45 19.67 03a61050o0467o
61051.208855  20.922  1.160    16   18 o  0   1.40 116.30992 -71.40390  6434.15  1000.39 2.23 2.10 -38.5 -0.467 18.94 20.26 04a61051o0373o
61051.211604 -21.089  1.527   -13   20 o  0   1.00 116.30992 -71.40390  6455.23  1040.14 2.15 2.05 -16.8 -0.466 18.98 20.27 04a61051o0379o
61051.217131  20.712  1.190    19   22 o  0   0.93 116.30992 -71.40390  6392.73   959.46 2.14 2.07 -24.6 -0.469 18.97 20.25 04a61051o0391o
61051.250217 -20.409  0.779   -25   19 o  0   0.91 116.30992 -71.40390  6375.03  1078.30 2.04 1.97 -36.2 -0.478 19.00 20.23 04a61051o0460o
61052.193849 -21.893  2.233    -6   14 c  0   0.92 116.30992 -71.40390  9218.56  5386.47 2.70 2.22 -28.7 -0.399 19.34 21.53 04a61052o0348c
61052.198996  21.138  1.286    13   16 c  0   0.55 116.30992 -71.40390  9237.87  5428.60 2.83 2.32 -31.6 -0.383 19.32 21.50 04a61052o0358c
61052.202519  20.783  0.878    18   16 c  0   0.92 116.30992 -71.40390  9182.35  5344.28 2.73 2.27 -31.1 -0.393 19.29 21.44 04a61052o0365c
61052.207091  20.662  0.785    20   16 c  0   1.04 116.30992 -71.40390  9162.27  5458.98 2.69 2.21 -30.0 -0.405 19.30 21.39 04a61052o0374c
61052.344100 -21.872  2.895    -6   19 o  0   0.90 116.30992 -71.40390   354.67  5423.43 2.21 1.98 -83.4 -0.418 19.11 20.64 04a61052o0653o
61052.350624 -21.206  1.147   -12   14 o  0   1.24 116.30992 -71.40390   373.75  5459.92 2.17 1.95  80.5 -0.402 19.13 20.61 04a61052o0667o
61052.354350 -21.048  1.200   -14   17 o  0   0.86 116.30992 -71.40390   318.27  5391.70 2.18 1.95 -84.7 -0.413 19.11 20.55 04a61052o0675o
61052.362736 -20.472  0.864   -24   20 o  0   1.04 116.30992 -71.40390   298.36  5512.49 2.19 1.97  76.4 -0.393 18.88 20.01 04a61052o0692o
61052.370370 -22.851 18.818    -3   49 o  0   1.04 116.30992 -71.40390  9224.02  5420.05 2.30 2.13 -64.9 -0.460 18.11 18.58 04a61052o0708o
61052.371390  20.175  1.328    31   41 o  0   1.03 116.30992 -71.40390   339.86  5450.92 2.24 2.06 -76.8 -0.396 18.07 18.44 04a61052o0710o
61052.936885  21.047  1.000    14   14 o  0   0.93 116.30992 -71.40390  9165.95  5535.02 2.53 2.11 -59.6 -0.390 19.48 21.15 03a61053o0355o
61052.971127  21.641  1.811     8   14 o  0   0.75 116.30992 -71.40390  9191.63  5579.03 2.52 2.11 -60.3 -0.390 19.47 21.14 03a61053o0428o
61052.974317  22.347  3.714     4   16 o  0   0.70 116.30992 -71.40390  9138.24  5493.10 2.47 2.12 -61.5 -0.390 19.45 21.15 03a61053o0435o
61052.977509 -21.345  1.246   -10   13 o  0   0.92 116.30992 -71.40390   307.69  5296.30 2.51 2.12 -65.3 -0.402 19.47 21.15 03a61053o0442o
61052.985715  20.851  0.642    17   11 o  0   1.90 116.30992 -71.40390   328.46  5332.99 2.53 2.14 -67.0 -0.402 19.49 21.09 03a61053o0460o
61052.986176  23.118  7.214     2   15 o  0   0.73 116.30992 -71.40390  9117.69  5606.76 2.48 2.06 -61.4 -0.393 19.46 21.11 03a61053o0461o
61052.989373 -21.695  1.936    -8   15 o  0   0.73 116.30992 -71.40390   271.95  5259.40 2.58 2.19 -67.8 -0.397 19.45 21.08 03a61053o0468o
61053.019972  20.653  0.724    20   14 o  0   0.78 116.30992 -71.40390   254.09  5375.24 2.41 2.09 -64.9 -0.407 19.44 20.98 03a61053o0533o
61054.191513 -22.264  2.833    -4   13 c  0   1.36 116.30992 -71.40390 10018.98  1599.93 3.08 2.30 -19.4 -0.375 19.28 21.41 04a61054o0343c
61054.194338  20.819  1.045    17   18 c  0   0.86 116.30992 -71.40390 10039.05  1641.49 3.12 2.32 -19.1 -0.371 19.28 21.46 04a61054o0349c
61054.226399 -21.930  2.360    -6   14 c  0   1.19 116.30992 -71.40390  9982.70  1559.31 2.87 2.29 -17.0 -0.365 19.30 21.39 04a61054o0416c
61054.231425 -21.298  1.395   -11   15 c  0   1.02 116.30992 -71.40390  9958.27  1672.78 3.04 2.36 -18.5 -0.369 19.24 21.39 04a61054o0427c
61055.191988 -21.271  1.605   -11   18 c  0   1.07 116.30992 -71.40390 10020.80  1600.71 3.28 2.37 -21.8 -0.355 19.13 20.99 04a61055o0342c
61055.225679  21.477  2.167     9   20 c  0   0.64 116.30992 -71.40390 10049.11  1646.82 2.80 2.32 -19.1 -0.355 19.21 21.07 04a61055o0413c
61055.228397 -20.646  0.878   -20   18 c  0   0.81 116.30992 -71.40390  9985.13  1559.33 2.95 2.33 -18.7 -0.360 19.17 21.06 04a61055o0419c
61055.233444 -21.043  1.263   -14   18 c  0   0.72 116.30992 -71.40390  9961.26  1673.30 2.91 2.36 -16.2 -0.357 19.21 21.08 04a61055o0430c
61057.219411  22.530  3.778     4   13 c  0   0.92 116.30992 -71.40390  4234.19  4950.35 2.53 2.23 -68.6 -0.374 19.15 21.02 04a61057o0407c
61057.222645  21.943  2.231     6   14 c  0   1.04 116.30992 -71.40390  4252.96  4988.43 2.22 2.05 -62.3 -0.377 19.21 21.08 04a61057o0414c
61057.227707   0.000 20.913     0   16 c  0   0.70 116.30992 -71.40390  4195.62  4911.43 2.34 2.15 -68.5 -0.374 19.16 21.09 04a61057o0425c
61057.263155 -21.587  1.721    -8   14 c  0   1.15 116.30992 -71.40390  4183.48  5030.75 2.53 2.25 -66.3 -0.367 19.14 21.10 04a61057o0500c
61058.192658  20.589  0.682    21   14 c  0   0.94 116.30992 -71.40390  8040.23  9046.00 3.02 2.26 -65.4 -0.399 19.33 21.54 04a61058o0350c
61058.195433 -22.266  3.444    -4   16 c  0   1.19 116.30992 -71.40390  8058.19  9086.39 3.03 2.27 -65.2 -0.403 19.32 21.56 04a61058o0356c
61058.200584  20.736  0.882    18   16 c  0   0.85 116.30992 -71.40390  8005.86  9004.27 3.05 2.29 -64.9 -0.388 19.32 21.54 04a61058o0367c
61058.235879  19.954  0.458    38   17 c  0   0.74 116.30992 -71.40390  7993.10  9124.89 2.84 2.27 -66.1 -0.397 19.27 21.43 04a61058o0442c
61058.927097 -21.636  1.640    -8   13 o  0   1.30 116.30992 -71.40390  7889.01  9149.84 2.64 2.16 -43.4 -0.418 19.50 21.08 03a61059o0338o
61058.933147  20.976  0.989    15   15 o  0   0.96 116.30992 -71.40390  7906.80  9191.51 2.67 2.21 -44.7 -0.414 19.48 21.02 03a61059o0351o
61058.936826  20.393  0.643    25   16 o  0   0.85 116.30992 -71.40390  7856.47  9108.16 2.66 2.15 -45.6 -0.417 19.48 21.02 03a61059o0359o
61058.967126 -22.086  2.200    -5   12 o  0   1.11 116.30992 -71.40390  7837.61  9223.64 2.55 2.09 -44.9 -0.421 19.47 21.00 03a61059o0424o
61060.221916 -20.742  0.719   -18   13 c  0   1.13 116.30992 -71.40390  3338.69  8750.52 2.93 1.99 -74.3 -0.384 19.28 21.47 04a61060o0247c
61060.225149  22.036  2.074     6   12 c  0   1.36 116.30992 -71.40390  3356.54  8788.15 2.94 1.96 -73.7 -0.387 19.25 21.51 04a61060o0254c
61060.230689  21.710  1.583     8   12 c  0   1.41 116.30992 -71.40390  3304.07  8713.22 2.92 2.01 -73.5 -0.385 19.31 21.52 04a61060o0266c
61060.241284  21.453  1.370    10   13 c  0   1.25 116.30992 -71.40390  3285.21  8830.62 2.91 1.97 -74.3 -0.388 19.27 21.47 04a61060o0289c
61061.218206  20.112  0.537    33   18 c  0   0.96 116.30992 -71.40390  3338.08  8751.80 2.96 2.03 -71.5 -0.386 19.05 20.92 04a61061o0407c
61061.221895   0.000 20.748     0   18 c  0   0.85 116.30992 -71.40390  3355.61  8789.28 2.94 1.99 -73.2 -0.387 19.06 20.95 04a61061o0415c
61061.229289  20.126  0.525    32   17 c  0   0.98 116.30992 -71.40390  3302.50  8713.38 2.82 1.93 -75.2 -0.389 19.16 21.00 04a61061o0431c
61061.263951 -22.716  5.286    -3   16 c  0   1.13 116.30992 -71.40390  3289.76  8833.05 2.89 1.98 -74.4 -0.387 19.16 21.14 04a61061o0505c
61061.916628  20.961  0.887    15   13 o  0   1.14 116.30992 -71.40390  8305.12  3384.93 2.39 2.04 -58.7 -0.426 19.31 20.65 03a61062o0313o
61061.923946  20.386  0.663    25   17 o  0   0.63 116.30992 -71.40390  8325.84  3428.08 2.28 1.98 -58.0 -0.434 19.35 20.67 03a61062o0329o
61061.927580  21.621  1.695     8   14 o  0   1.16 116.30992 -71.40390  8269.90  3343.79 2.35 2.03 -58.4 -0.431 19.36 20.71 03a61062o0337o
61061.963129  20.989  0.929    15   14 o  0   1.27 116.30992 -71.40390  8251.19  3462.50 2.26 1.97 -61.4 -0.431 19.40 20.75 03a61062o0413o
61063.180199 -20.872  0.986   -16   16 c  0   1.09 116.30992 -71.40390  8290.86  3257.12 2.68 2.36 -24.2 -0.380 19.10 21.00 04a61063o0324c
61063.184396  22.229  3.261     5   15 c  0   0.84 116.30992 -71.40390  8308.90  3297.95 2.64 2.10 -20.1 -0.381 19.17 21.06 04a61063o0333c
61063.191413  21.575  1.829     8   16 c  0   1.01 116.30992 -71.40390  8252.16  3216.62 2.68 2.11 -21.6 -0.379 19.17 21.09 04a61063o0348c
61063.225625  21.537  1.455     9   13 c  0   1.70 116.30992 -71.40390  8237.25  3334.05 2.56 2.13 -22.9 -0.383 19.17 21.10 04a61063o0420c
61064.162441  22.318  5.231     4   22 c  0   0.81 116.30992 -71.40390 10123.00  7536.79 2.87 2.47 -38.8 -0.416 19.14 21.23 04a61064o0278c
61064.166370  19.526  0.394    56   22 c  0   0.96 116.30992 -71.40390 10142.02  7579.11 2.83 2.49 -40.9 -0.418 19.13 21.21 04a61064o0286c
61064.171530 -20.689  1.050   -19   20 c  0   1.20 116.30992 -71.40390 10087.86  7493.72 2.87 2.46 -34.8 -0.414 19.15 21.21 04a61064o0297c
61064.184624 -19.915  0.730   -39   29 c  0   0.85 116.30992 -71.40390 10070.82  7608.86 2.61 2.39 -57.2 -0.367 19.12 21.14 04a61064o0325c
61064.193861  21.611  1.795     8   15 c  0   1.14 116.30992 -71.40390  1576.58  7320.59 2.62 2.08 -86.6 -0.368 19.10 21.11 04a61064o0345c
61064.197176  22.366  4.263     4   18 c  0   0.77 116.30992 -71.40390  1595.05  7357.48 2.65 2.07 -84.0 -0.371 19.07 21.08 04a61064o0352c
61064.202353  22.569  4.937     3   17 c  0   0.87 116.30992 -71.40390  1540.89  7284.17 2.62 2.05 -85.0 -0.374 19.08 21.08 04a61064o0363c
61064.213466  20.202  0.468    30   14 c  0   1.25 116.30992 -71.40390  1522.37  7402.36 2.64 2.05 -84.5 -0.366 19.10 21.05 04a61064o0387c
61064.904674 -21.477  1.349    -9   13 o  0   1.42 116.30992 -71.40390 10000.63  7710.16 2.55 2.06 -59.1 -0.403 19.52 21.11 03a61065o0295o
61064.907892  20.954  1.041    15   16 o  0   0.78 116.30992 -71.40390 10019.17  7752.53 2.59 2.15 -58.0 -0.396 19.48 21.10 03a61065o0302o
61064.922059  20.568  0.671    22   14 o  0   1.20 116.30992 -71.40390  9968.76  7667.00 2.59 2.11 -58.9 -0.399 19.45 21.01 03a61065o0333o
61064.950425  20.773  0.777    18   14 o  0   0.77 116.30992 -71.40390  9950.15  7782.21 2.54 2.06 -59.3 -0.406 19.53 21.12 03a61065o0394o
61064.956109  22.697  3.762     3   11 o  0   1.36 116.30992 -71.40390  1488.31  7232.50 2.45 2.08 -57.9 -0.414 19.52 21.09 03a61065o0406o
61064.963513 -23.325  7.417    -2   13 o  0   1.28 116.30992 -71.40390  1507.78  7270.57 2.36 2.10 -52.4 -0.418 19.52 21.02 03a61065o0422o
61064.966687 -22.898  5.222    -2   13 o  0   1.32 116.30992 -71.40390  1454.69  7195.34 2.40 2.04 -59.1 -0.420 19.55 21.00 03a61065o0429o
61065.001957  20.498  0.593    23   14 o  0   1.07 116.30992 -71.40390  1437.58  7310.93 2.54 2.28 -60.4 -0.409 19.47 21.12 03a61065o0505o
61067.904929 -21.531  1.714    -9   15 o  0   0.91 116.30992 -71.40390  7029.22  7023.68 2.45 2.03 -52.5 -0.411 19.19 20.35 03a61068o0297o
61067.908619  21.073  1.067    14   14 o  0   0.73 116.30992 -71.40390  7047.33  7063.85 2.49 2.13 -49.3 -0.410 19.17 20.36 03a61068o0305o
61067.914150 -22.603  4.905    -3   16 o  0   0.74 116.30992 -71.40390  6995.72  6981.52 2.53 2.20 -50.2 -0.408 19.18 20.41 03a61068o0317o
61067.949566 -21.990  2.750    -6   16 o  0   0.89 116.30992 -71.40390  6978.13  7096.65 2.66 2.43 -55.5 -0.397 19.27 20.83 03a61068o0393o
61069.155331  20.401  1.195    25   30 o  0   0.81 116.30992 -71.40390  7119.86  6940.82 2.37 2.05 -51.1 -0.430 18.66 19.59 04a61069o0278o
61069.158597  20.880  1.731    16   28 o  0   0.99 116.30992 -71.40390  7138.64  6980.60 2.38 2.05 -53.4 -0.426 18.61 19.59 04a61069o0285o
61069.164586  19.237  0.459    73   34 o  0   0.62 116.30992 -71.40390  7085.23  6900.05 2.30 2.01 -49.0 -0.430 18.65 19.61 04a61069o0298o
61069.175175  20.587  1.364    21   29 o  0   1.25 116.30992 -71.40390  7067.29  7015.63 2.30 2.02 -45.1 -0.438 18.64 19.60 04a61069o0321o
61070.174452  21.022  1.895    14   27 o  0   1.06 116.30992 -71.40390  4256.73  1071.26 2.15 2.03  13.3 -0.438 18.51 19.33 04a61070o0319o
61070.177662 -20.720  1.733   -19   32 o  0   0.88 116.30992 -71.40390  4278.41  1109.10 2.13 2.04   0.2 -0.436 18.48 19.31 04a61070o0326o
61070.184588  21.078  2.230    14   30 o  0   0.79 116.30992 -71.40390  4214.47  1033.39 2.15 1.99  11.0 -0.435 18.49 19.33 04a61070o0341o
61070.219929 -21.162  2.290   -12   28 o  0   1.02 116.30992 -71.40390  4199.43  1153.45 2.11 2.00  46.0 -0.434 18.52 19.36 04a61070o0416o
61070.915611  21.372  1.890    10   19 o  0   1.31 116.30992 -71.40390  4352.84  1077.05 2.41 2.11 -62.9 -0.383 18.74 19.49 03a61071o0317o
61070.918798 -20.308  0.898   -27   24 o  0   0.87 116.30992 -71.40390  4374.02  1116.22 2.34 2.02 -60.7 -0.393 18.75 19.47 03a61071o0324o
61070.924388 -20.863  1.293   -16   21 o  0   1.18 116.30992 -71.40390  4312.70  1037.22 2.43 2.11 -59.6 -0.382 18.73 19.46 03a61071o0336o
61070.936249 -20.372  0.885   -26   23 o  0   0.82 116.30992 -71.40390  4291.66  1155.16 2.32 2.07 -57.8 -0.392 18.74 19.45 03a61071o0362o
61072.210560  19.850  0.984    42   41 o  0   1.03 116.30992 -71.40390  2081.95  1264.12 2.55 2.09  44.6 -0.418 18.12 18.79 04a61072o0324o
61072.213793 -19.670  0.877   -49   43 o  0   0.79 116.30992 -71.40390  2102.79  1300.22 2.38 1.99  42.3 -0.434 18.16 18.83 04a61072o0331o
61072.219383  20.182  1.300    31   40 o  0   1.39 116.30992 -71.40390  2038.21  1225.86 2.41 2.02  41.2 -0.427 18.14 18.82 04a61072o0343o
61072.230023 -20.273  1.463   -28   41 o  0   1.17 116.30992 -71.40390  2017.83  1345.34 2.51 2.09  46.8 -0.421 18.12 18.83 04a61072o0366o
61073.180583  20.201  1.428    30   43 o  0   1.24 116.30992 -71.40390  2075.97  1264.99 2.24 2.08  40.0 -0.422 18.00 18.56 04a61073o0284o
61073.183779  22.405 10.944     4   43 o  0   1.17 116.30992 -71.40390  2098.70  1302.09 2.33 2.13  33.7 -0.410 17.94 18.56 04a61073o0291o
61073.190242 -20.847  2.542   -17   42 o  0   1.19 116.30992 -71.40390  2034.34  1228.13 2.39 2.03  40.8 -0.436 18.02 18.57 04a61073o0305o
61073.201409  20.524  2.009    22   45 o  0   1.00 116.30992 -71.40390  2012.73  1346.13 2.21 2.00  42.0 -0.423 17.99 18.54 04a61073o0329o
61073.901066 -22.274  5.931    -4   26 o  0   0.91 116.30992 -71.40390  6261.62  3289.68 2.51 2.16 -59.9 -0.405 18.53 19.16 03a61074o0285o
61073.904265  20.443  0.994    24   24 o  0   1.18 116.30992 -71.40390  6281.39  3328.67 2.51 2.15 -61.4 -0.395 18.53 19.14 03a61074o0292o
61074.047713  19.678  0.619    49   30 o  0   0.76 116.30992 -71.40390  6245.24  3251.06 2.53 2.22 -52.9 -0.431 18.46 19.05 03a61074o0309o
61074.069198 -19.397  0.465   -63   29 o  0   1.07 116.30992 -71.40390  6219.98  3363.45 2.46 2.20 -57.5 -0.434 18.44 19.01 03a61074o0317o
61074.126388  19.110  0.465    82   38 o  0   0.94 116.30992 -71.40390  6260.97  3302.29 2.33 2.04 -49.6 -0.427 18.14 18.42 03a61074o0436o
61075.157777 -21.920  5.839    -6   36 o  0   0.84 116.30992 -71.40390  6242.38  3227.51 2.25 2.07 -30.1 -0.463 18.37 19.22 04a61075o0288o
61075.160963  23.133 14.000     2   28 o  0   1.10 116.30992 -71.40390  6261.95  3266.88 2.35 2.14 -30.6 -0.426 18.35 19.18 04a61075o0295o
61075.166454  21.581  3.634     8   31 o  0   1.22 116.30992 -71.40390  6202.60  3187.27 2.35 2.17 -28.7 -0.423 18.34 19.19 04a61075o0307o
61075.176576 -20.469  1.509   -24   36 o  0   0.77 116.30992 -71.40390  6181.22  3302.09 2.32 2.14 -33.0 -0.429 18.36 19.18 04a61075o0329o
61076.164596  21.158  3.204    12   40 o  0   0.57 116.30992 -71.40390  6282.14  9033.81 2.74 2.07 -70.1 -0.417 18.54 19.46 04a61076o0308o
61076.167859  20.672  2.548    20   50 o  0   1.11 116.30992 -71.40390  6300.06  9074.43 2.74 2.12 -69.1 -0.420 18.11 18.78 04a61076o0315o
61076.173412 -20.381  1.886   -26   48 o  0   1.48 116.30992 -71.40390  6246.61  8993.62 2.54 2.00 -69.4 -0.428 17.87 18.43 04a61076o0327o
61076.183620 -21.611  3.541    -8   29 o  0   1.32 116.30992 -71.40390  6227.28  9109.48 2.44 2.04 -59.1 -0.423 18.58 19.47 04a61076o0349o
61078.158401 -20.793  1.379   -18   24 o  0   0.58 116.30992 -71.40390  2287.35  5130.28 2.35 2.18 -64.1 -0.437 18.82 20.01 04a61078o0106o
61078.162245  21.135  1.479    13   19 o  0   0.82 116.30992 -71.40390  2307.17  5168.16 2.35 2.10 -71.6 -0.392 18.85 20.03 04a61078o0114o
61078.168439 -20.013  0.544   -36   20 o  0   0.95 116.30992 -71.40390  2249.96  5094.38 2.31 2.10 -79.5 -0.397 18.84 20.04 04a61078o0127o
61078.182848 -20.616  1.088   -21   22 o  0   0.92 116.30992 -71.40390  2229.43  5211.85 2.32 2.08 -73.3 -0.405 18.84 20.04 04a61078o0158o
61079.152343  20.810  1.137    17   20 o  0   0.71 116.30992 -71.40390  2286.71  5131.88 2.29 2.12 -67.7 -0.412 18.93 20.23 04a61079o0284o
61079.155141  21.015  1.337    14   19 o  0   0.62 116.30992 -71.40390  2306.06  5169.01 2.30 2.08 -80.1 -0.409 18.91 20.25 04a61079o0290o
61079.161275  22.087  3.517     5   19 o  0   1.03 116.30992 -71.40390  2249.49  5095.37 2.30 2.12 -66.5 -0.408 18.88 20.16 04a61079o0303o
61079.171492  20.706  0.973    19   18 o  0   1.22 116.30992 -71.40390  2230.19  5212.58 2.29 2.04 -75.9 -0.397 18.92 20.12 04a61079o0325o
61081.150863 -20.060  0.600   -34   21 o  0   1.06 116.30992 -71.40390  5278.26  6972.35 2.42 1.99 -64.4 -0.427 19.06 20.59 04a61081o0285o
61081.153615 -20.866  1.405   -16   23 o  0   0.84 116.30992 -71.40390  5297.87  7010.20 2.30 2.03 -54.0 -0.479 19.04 20.52 04a61081o0291o
61081.159637  23.128 12.600     2   26 o  0   0.57 116.30992 -71.40390  5242.78  6933.36 2.40 2.01 -63.5 -0.429 19.04 20.51 04a61081o0304o
61081.171795  20.753  1.189    18   22 o  0   0.79 116.30992 -71.40390  5222.27  7048.60 2.39 2.00 -63.3 -0.427 19.02 20.52 04a61081o0330o
61082.159909  20.567  0.856    22   18 o  0   0.90 116.30992 -71.40390  3430.28  7096.71 2.44 1.98 -70.7 -0.411 19.10 20.64 04a61082o0306o
61082.162712  20.155  0.571    32   18 o  0   0.84 116.30992 -71.40390  3448.93  7134.40 2.42 1.95 -72.8 -0.402 19.12 20.65 04a61082o0312o
61082.168776 -20.291  0.688   -28   19 o  0   0.89 116.30992 -71.40390  3394.60  7059.09 2.38 1.96 -67.4 -0.424 19.07 20.60 04a61082o0325o
61082.180082 -21.010  1.208   -14   17 o  0   1.09 116.30992 -71.40390  3374.48  7175.67 2.40 1.97 -67.8 -0.422 19.10 20.58 04a61082o0349o
61084.144324  21.953  3.690     6   22 o  0   0.99 116.30992 -71.40390 10347.39  3393.11 2.26 2.12 -82.1 -0.448 19.16 20.78 04a61084o0276o
61084.147263 -21.146  1.377   -13   17 o  0   1.34 116.30992 -71.40390 10365.93  3435.02 2.27 2.15 -47.0 -0.428 19.16 20.79 04a61084o0282o
61084.152422 -21.619  2.486    -8   20 o  0   1.00 116.30992 -71.40390 10308.84  3349.27 2.36 2.08  84.1 -0.472 19.10 20.76 04a61084o0293o
61084.156612  20.712  0.964    19   18 o  0   0.63 116.30992 -71.40390  1077.67  3192.21 2.19 1.95  54.1 -0.434 19.14 20.81 04a61084o0302o
61084.159476 -20.126  0.608   -32   20 o  0   0.71 116.30992 -71.40390  1098.63  3228.36 2.21 2.00  63.3 -0.427 19.16 20.78 04a61084o0308o
61084.162255 -23.031  7.800    -2   17 o  0   1.41 116.30992 -71.40390 10287.68  3463.22 2.41 1.98  86.2 -0.483 19.11 20.76 04a61084o0314o
61084.164585  20.372  0.647    26   17 o  0   0.97 116.30992 -71.40390  1037.89  3155.92 2.20 1.94  51.6 -0.430 19.14 20.80 04a61084o0319o
61084.176102  21.352  1.542    10   16 o  0   1.02 116.30992 -71.40390  1016.16  3275.33 2.21 1.98  60.5 -0.427 19.17 20.82 04a61084o0344o
61084.397704  19.159  1.428    79  112 o  0   0.79 116.30992 -71.40390  1091.13  3255.89 2.38 2.08  45.8 -0.399 17.16 16.94 04a61084o0805o
61085.142216  21.475  1.886     9   18 o  0   1.31 116.30992 -71.40390 10351.86  3393.69 2.38 2.15 -28.3 -0.407 19.09 20.68 04a61085o0273o
61085.145911 -22.959  9.167    -2   22 o  0   1.14 116.30992 -71.40390 10372.42  3436.16 2.24 2.06  79.1 -0.457 19.09 20.67 04a61085o0281o
61085.151451 -19.654  0.404   -50   20 o  0   1.06 116.30992 -71.40390 10311.02  3349.54 2.28 2.09 -87.5 -0.462 19.07 20.69 04a61085o0293o
61085.158512  21.633  2.304     8   19 o  0   0.89 116.30992 -71.40390  1082.93  3192.63 2.27 1.99  55.2 -0.421 19.05 20.65 04a61085o0308o
61085.161337 -20.246  0.592   -29   17 o  0   0.91 116.30992 -71.40390  1103.64  3228.40 2.32 1.96  50.6 -0.404 19.08 20.64 04a61085o0314o
61085.161812 -20.279  0.842   -28   24 o  0   1.17 116.30992 -71.40390 10289.94  3463.29 2.45 2.00  84.9 -0.496 18.99 20.58 04a61085o0315o
61085.166893 -21.485  1.904    -9   18 o  0   1.01 116.30992 -71.40390  1042.74  3155.95 2.34 2.00  51.9 -0.408 19.07 20.60 04a61085o0326o
61085.179316  22.586  5.833     3   20 o  0   1.11 116.30992 -71.40390  1021.22  3274.50 2.31 2.05  58.7 -0.415 19.06 20.53 04a61085o0353o
61085.870343  21.027  0.949    14   13 c  0   1.58 116.30992 -71.40390  9652.19  9305.89 3.93 3.60 -63.9 -0.349 19.37 22.06 03a61086o0243c
61085.873956  20.639  0.703    20   14 c  0   1.00 116.30992 -71.40390  9669.32  9348.13 3.67 3.32 -58.8 -0.353 19.45 22.08 03a61086o0251c
61085.880341 -20.907  0.807   -16   13 c  0   1.39 116.30992 -71.40390  9619.25  9262.19 3.46 3.04 -59.7 -0.368 19.49 22.07 03a61086o0265c
61085.884008 -22.160  2.471    -5   12 c  0   1.47 116.30992 -71.40390  1435.53  8884.34 3.53 3.24 -42.3 -0.349 19.50 22.04 03a61086o0273c
61085.887243  24.635 26.000     0   13 c  0   0.86 116.30992 -71.40390  1452.00  8921.98 3.30 2.98 -43.5 -0.358 19.53 22.04 03a61086o0280c
61085.890907  23.702 11.750     1   14 c  0   1.02 116.30992 -71.40390  9601.68  9377.79 3.56 3.19 -61.8 -0.368 19.46 22.05 03a61086o0288c
61085.893677  21.290  1.342    11   15 c  0   0.81 116.30992 -71.40390  1403.03  8847.32 3.50 3.20 -44.3 -0.357 19.45 22.03 03a61086o0294c
